1 ,        12300589 ,       1161803  
2 ,        24518630 ,       2322651  
4 ,        49525375 ,       4645421  
8 ,        98542272 ,       8602209  
16 ,      196666385 ,      17193787  
32 ,      399086943 ,      34385389  
64 ,      742289001 ,      74381764  
128 ,    1467726615 ,     148688214  
256 ,    2652367014 ,     242793764  
